datetime,month,day,weekday,hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,log_casual,log_registered
2012-03-17 21:00:00,3,17,6,21,1,0,0,1,22.14,25.76,68,11.0014,54,169,223,4.00733318523,5.13579843705
2012-03-17 22:00:00,3,17,6,22,1,0,0,1,22.14,25.76,68,0.0,58,153,211,4.07753744391,5.03695260241
2012-03-17 23:00:00,3,17,6,23,1,0,0,1,20.5,24.24,77,11.0014,34,151,185,3.55534806149,5.02388052085
2012-03-18 00:00:00,3,18,7,0,1,0,0,1,18.86,22.725,88,12.998,27,80,107,3.33220451018,4.39444915467
2012-03-18 01:00:00,3,18,7,1,1,0,0,1,18.86,22.725,82,8.9981,25,88,113,3.25809653802,4.48863636973
2012-03-18 02:00:00,3,18,7,2,1,0,0,2,18.86,22.725,82,7.0015,15,41,56,2.77258872224,3.73766961828
2012-03-18 03:00:00,3,18,7,3,1,0,0,2,18.04,21.97,88,8.9981,3,15,18,1.38629436112,2.77258872224
2012-03-18 04:00:00,3,18,7,4,1,0,0,2,17.22,21.21,94,11.0014,6,8,14,1.94591014906,2.19722457734
2012-03-18 05:00:00,3,18,7,5,1,0,0,2,16.4,20.455,94,7.0015,0,6,6,0.0,1.94591014906
2012-03-18 06:00:00,3,18,7,6,1,0,0,2,16.4,20.455,94,7.0015,2,9,11,1.09861228867,2.30258509299
2012-03-18 07:00:00,3,18,7,7,1,0,0,3,17.22,21.21,88,11.0014,17,25,42,2.8903717579,3.25809653802
2012-03-18 08:00:00,3,18,7,8,1,0,0,2,17.22,21.21,88,7.0015,25,71,96,3.25809653802,4.27666611902
2012-03-18 09:00:00,3,18,7,9,1,0,0,2,17.22,21.21,88,6.0032,65,113,178,4.18965474203,4.73619844839
2012-03-18 10:00:00,3,18,7,10,1,0,0,2,17.22,21.21,88,7.0015,139,212,351,4.94164242261,5.36129216571
2012-03-18 11:00:00,3,18,7,11,1,0,0,2,18.04,21.97,82,11.0014,129,239,368,4.86753445046,5.48063892334
2012-03-18 12:00:00,3,18,7,12,1,0,0,2,18.04,21.97,88,8.9981,222,281,503,5.40717177146,5.64190707094
2012-03-18 13:00:00,3,18,7,13,1,0,0,2,18.86,22.725,82,11.0014,198,346,544,5.29330482472,5.84932477995
2012-03-18 14:00:00,3,18,7,14,1,0,0,2,20.5,24.24,77,6.0032,218,303,521,5.38907172982,5.71702770141
2012-03-18 15:00:00,3,18,7,15,1,0,0,1,22.14,25.76,68,6.0032,240,314,554,5.48479693349,5.75257263883
2012-03-18 16:00:00,3,18,7,16,1,0,0,1,22.14,25.76,73,6.0032,229,312,541,5.43807930892,5.74620319054
2012-03-18 17:00:00,3,18,7,17,1,0,0,1,22.96,26.515,64,6.0032,233,308,541,5.45532111536,5.7333412769
2012-03-18 18:00:00,3,18,7,18,1,0,0,1,22.96,26.515,64,11.0014,165,294,459,5.11198778836,5.68697535634
2012-03-18 19:00:00,3,18,7,19,1,0,0,1,22.96,26.515,64,11.0014,118,234,352,4.77912349311,5.45958551414
2012-03-18 20:00:00,3,18,7,20,1,0,0,1,21.32,25.0,77,8.9981,59,139,198,4.09434456222,4.94164242261
2012-03-18 21:00:00,3,18,7,21,1,0,0,1,21.32,25.0,72,6.0032,44,129,173,3.80666248977,4.86753445046
2012-03-18 22:00:00,3,18,7,22,1,0,0,1,20.5,24.24,77,7.0015,21,79,100,3.09104245336,4.38202663467
2012-03-18 23:00:00,3,18,7,23,1,0,0,1,19.68,23.485,82,11.0014,7,39,46,2.07944154168,3.68887945411
2012-03-19 00:00:00,3,19,1,0,1,0,1,1,19.68,23.485,82,7.0015,4,19,23,1.60943791243,2.99573227355
2012-03-19 01:00:00,3,19,1,1,1,0,1,1,18.86,22.725,88,7.0015,0,15,15,0.0,2.77258872224
2012-03-19 02:00:00,3,19,1,2,1,0,1,1,18.86,22.725,88,11.0014,1,7,8,0.69314718056,2.07944154168
2012-03-19 03:00:00,3,19,1,3,1,0,1,1,18.86,22.725,88,6.0032,0,2,2,0.0,1.09861228867
2012-03-19 04:00:00,3,19,1,4,1,0,1,1,18.04,21.97,94,0.0,0,3,3,0.0,1.38629436112
2012-03-19 05:00:00,3,19,1,5,1,0,1,1,18.04,21.97,94,0.0,0,31,31,0.0,3.4657359028
2012-03-19 06:00:00,3,19,1,6,1,0,1,1,18.86,22.725,88,8.9981,2,118,120,1.09861228867,4.77912349311
2012-03-19 07:00:00,3,19,1,7,1,0,1,1,18.86,22.725,88,12.998,25,329,354,3.25809653802,5.79909265446
2012-03-19 08:00:00,3,19,1,8,1,0,1,1,18.86,22.725,88,7.0015,16,563,579,2.83321334406,6.3350542515
2012-03-19 09:00:00,3,19,1,9,1,0,1,1,20.5,24.24,72,11.0014,55,276,331,4.02535169074,5.62401750619
2012-03-19 10:00:00,3,19,1,10,1,0,1,1,21.32,25.0,72,8.9981,56,128,184,4.04305126783,4.85981240436
2012-03-19 11:00:00,3,19,1,11,1,0,1,1,22.96,26.515,68,11.0014,56,145,201,4.04305126783,4.98360662171
2012-03-19 12:00:00,3,19,1,12,1,0,1,1,24.6,30.305,64,16.9979,71,211,282,4.27666611902,5.35658627467
2012-03-19 13:00:00,3,19,1,13,1,0,1,1,25.42,30.305,61,16.9979,69,194,263,4.24849524205,5.27299955856
2012-03-19 14:00:00,3,19,1,14,1,0,1,2,26.24,31.06,57,12.998,60,200,260,4.11087386417,5.30330490806
2012-03-19 15:00:00,3,19,1,15,1,0,1,1,26.24,31.06,57,15.0013,97,189,286,4.58496747867,5.24702407216
2012-03-19 16:00:00,3,19,1,16,1,0,1,1,27.06,31.06,50,15.0013,65,320,385,4.18965474203,5.77144112313
2012-03-19 17:00:00,3,19,1,17,1,0,1,1,26.24,31.06,53,15.0013,106,615,721,4.67282883446,6.42324696353
2012-03-19 18:00:00,3,19,1,18,1,0,1,1,26.24,31.06,57,16.9979,120,681,801,4.7957905456,6.52502965784
2012-03-19 19:00:00,3,19,1,19,1,0,1,1,25.42,30.305,61,15.0013,86,463,549,4.46590811865,6.13988455223
2012-03-19 20:00:00,3,19,1,20,1,0,1,1,24.6,30.305,64,15.0013,34,296,330,3.55534806149,5.6937321388
2012-03-19 21:00:00,3,19,1,21,1,0,1,1,24.6,30.305,64,11.0014,33,190,223,3.52636052462,5.25227342805
2012-03-19 22:00:00,3,19,1,22,1,0,1,2,22.96,26.515,73,11.0014,17,131,148,2.8903717579,4.88280192259
2012-03-19 23:00:00,3,19,1,23,1,0,1,2,22.96,26.515,78,8.9981,9,45,54,2.30258509299,3.82864139649
2012-04-01 00:00:00,4,1,7,0,2,0,0,2,14.76,16.665,76,16.9979,8,59,67,2.19722457734,4.09434456222
2012-04-01 01:00:00,4,1,7,1,2,0,0,2,14.76,17.425,76,11.0014,13,49,62,2.63905732962,3.91202300543
2012-04-01 02:00:00,4,1,7,2,2,0,0,2,14.76,17.425,76,11.0014,20,61,81,3.04452243772,4.12713438505
2012-04-01 03:00:00,4,1,7,3,2,0,0,2,13.94,16.665,81,8.9981,4,21,25,1.60943791243,3.09104245336
2012-04-01 04:00:00,4,1,7,4,2,0,0,2,13.94,17.425,81,6.0032,3,9,12,1.38629436112,2.30258509299
2012-04-01 05:00:00,4,1,7,5,2,0,0,2,13.94,17.425,81,6.0032,8,10,18,2.19722457734,2.3978952728
2012-04-01 06:00:00,4,1,7,6,2,0,0,2,14.76,17.425,76,8.9981,9,88,97,2.30258509299,4.48863636973
2012-04-01 07:00:00,4,1,7,7,2,0,0,2,14.76,17.425,71,8.9981,29,55,84,3.40119738166,4.02535169074
2012-04-01 08:00:00,4,1,7,8,2,0,0,2,14.76,18.18,76,6.0032,37,88,125,3.63758615973,4.48863636973
2012-04-01 09:00:00,4,1,7,9,2,0,0,2,14.76,17.425,81,8.9981,102,173,275,4.63472898823,5.15905529921
2012-04-01 10:00:00,4,1,7,10,2,0,0,2,16.4,20.455,71,7.0015,132,228,360,4.89034912822,5.43372200355
2012-04-01 11:00:00,4,1,7,11,2,0,0,2,16.4,20.455,71,12.998,180,271,451,5.19849703127,5.6058020663
2012-04-01 12:00:00,4,1,7,12,2,0,0,2,17.22,21.21,67,15.0013,187,258,445,5.23644196283,5.5568280617
2012-04-01 13:00:00,4,1,7,13,2,0,0,2,18.04,21.97,62,12.998,190,274,464,5.25227342805,5.61677109767
2012-04-01 14:00:00,4,1,7,14,2,0,0,2,19.68,23.485,55,15.0013,283,278,561,5.64897423816,5.63121178182
2012-04-01 15:00:00,4,1,7,15,2,0,0,1,20.5,24.24,55,16.9979,295,278,573,5.69035945432,5.63121178182
2012-04-01 16:00:00,4,1,7,16,2,0,0,1,21.32,25.0,52,16.9979,236,275,511,5.46806014114,5.62040086572
2012-04-01 17:00:00,4,1,7,17,2,0,0,1,21.32,25.0,55,19.0012,232,323,555,5.45103845357,5.78074351579
2012-04-01 18:00:00,4,1,7,18,2,0,0,1,21.32,25.0,52,19.9995,153,279,432,5.03695260241,5.63478960317
2012-04-01 19:00:00,4,1,7,19,2,0,0,1,21.32,25.0,55,15.0013,110,236,346,4.70953020131,5.46806014114
2012-04-01 20:00:00,4,1,7,20,2,0,0,2,20.5,24.24,59,15.0013,66,166,232,4.20469261939,5.11799381242
2012-04-01 21:00:00,4,1,7,21,2,0,0,2,20.5,24.24,59,11.0014,33,101,134,3.52636052462,4.62497281328
2012-04-01 22:00:00,4,1,7,22,2,0,0,3,20.5,24.24,63,7.0015,7,61,68,2.07944154168,4.12713438505
2012-04-01 23:00:00,4,1,7,23,2,0,0,3,18.86,22.725,72,0.0,10,53,63,2.3978952728,3.98898404656
2012-04-02 00:00:00,4,2,1,0,2,0,1,3,18.04,21.97,82,7.0015,6,11,17,1.94591014906,2.48490664979
2012-04-02 01:00:00,4,2,1,1,2,0,1,3,17.22,21.21,88,6.0032,0,5,5,0.0,1.79175946923
2012-04-02 02:00:00,4,2,1,2,2,0,1,3,18.04,21.97,94,8.9981,2,3,5,1.09861228867,1.38629436112
2012-04-02 04:00:00,4,2,1,4,2,0,1,1,16.4,20.455,76,32.9975,2,2,4,1.09861228867,1.09861228867
2012-04-02 05:00:00,4,2,1,5,2,0,1,1,16.4,20.455,76,32.9975,2,22,24,1.09861228867,3.13549421593
2012-04-02 06:00:00,4,2,1,6,2,0,1,1,14.76,15.91,71,31.0009,6,104,110,1.94591014906,4.65396035016
2012-04-02 07:00:00,4,2,1,7,2,0,1,1,13.94,15.15,66,26.0027,12,294,306,2.56494935746,5.68697535634
2012-04-02 08:00:00,4,2,1,8,2,0,1,1,14.76,16.665,57,22.0028,36,553,589,3.61091791264,6.31716468675
2012-04-02 09:00:00,4,2,1,9,2,0,1,1,15.58,19.695,54,23.9994,52,265,317,3.97029191355,5.58349630878
2012-04-02 10:00:00,4,2,1,10,2,0,1,1,16.4,20.455,50,35.0008,85,119,204,4.45434729625,4.78749174278
2012-04-02 11:00:00,4,2,1,11,2,0,1,1,17.22,21.21,47,30.0026,81,128,209,4.40671924726,4.85981240436
2012-04-02 12:00:00,4,2,1,12,2,0,1,1,18.04,21.97,44,30.0026,100,181,281,4.61512051684,5.20400668708
2012-04-02 13:00:00,4,2,1,13,2,0,1,1,18.86,22.725,36,19.9995,97,184,281,4.58496747867,5.22035582508
2012-04-02 14:00:00,4,2,1,14,2,0,1,1,18.86,22.725,31,27.9993,127,141,268,4.85203026392,4.9558270576
2012-04-02 15:00:00,4,2,1,15,2,0,1,1,19.68,23.485,33,27.9993,132,192,324,4.89034912822,5.2626901889
2012-04-02 16:00:00,4,2,1,16,2,0,1,1,20.5,24.24,34,22.0028,104,291,395,4.65396035016,5.67675380227
2012-04-02 17:00:00,4,2,1,17,2,0,1,1,20.5,24.24,29,19.0012,128,601,729,4.85981240436,6.40025744531
2012-04-02 18:00:00,4,2,1,18,2,0,1,1,20.5,24.24,27,16.9979,75,543,618,4.33073334029,6.29894924686
2012-04-02 19:00:00,4,2,1,19,2,0,1,1,20.5,24.24,27,16.9979,66,428,494,4.20469261939,6.06145691893
2012-04-02 20:00:00,4,2,1,20,2,0,1,1,18.86,22.725,31,11.0014,48,281,329,3.89182029811,5.64190707094
2012-04-02 21:00:00,4,2,1,21,2,0,1,1,18.86,22.725,28,8.9981,24,214,238,3.21887582487,5.37063802813
2012-04-02 22:00:00,4,2,1,22,2,0,1,1,17.22,21.21,44,12.998,17,106,123,2.8903717579,4.67282883446
2012-04-02 23:00:00,4,2,1,23,2,0,1,1,18.04,21.97,35,11.0014,6,60,66,1.94591014906,4.11087386417
2012-04-03 00:00:00,4,3,2,0,2,0,1,1,16.4,20.455,43,8.9981,1,32,33,0.69314718056,3.49650756147
2012-04-03 01:00:00,4,3,2,1,2,0,1,1,15.58,19.695,46,15.0013,0,11,11,0.0,2.48490664979
2012-04-03 02:00:00,4,3,2,2,2,0,1,1,14.76,17.425,53,11.0014,0,5,5,0.0,1.79175946923
2012-04-03 03:00:00,4,3,2,3,2,0,1,1,15.58,19.695,46,0.0,0,3,3,0.0,1.38629436112
2012-04-03 04:00:00,4,3,2,4,2,0,1,1,13.12,16.665,66,6.0032,0,1,1,0.0,0.69314718056
2012-04-03 05:00:00,4,3,2,5,2,0,1,1,13.12,16.665,66,6.0032,2,25,27,1.09861228867,3.25809653802
2012-04-03 06:00:00,4,3,2,6,2,0,1,1,12.3,15.91,61,6.0032,2,98,100,1.09861228867,4.59511985013
2012-04-03 07:00:00,4,3,2,7,2,0,1,1,13.12,16.665,66,6.0032,14,327,341,2.7080502011,5.79301360838
2012-04-03 08:00:00,4,3,2,8,2,0,1,1,13.94,18.18,57,0.0,27,577,604,3.33220451018,6.35957386867
2012-04-03 09:00:00,4,3,2,9,2,0,1,1,17.22,21.21,38,6.0032,54,354,408,4.00733318523,5.87211778948
2012-04-03 10:00:00,4,3,2,10,2,0,1,1,18.04,21.97,33,0.0,77,142,219,4.35670882669,4.96284463026
2012-04-03 11:00:00,4,3,2,11,2,0,1,1,19.68,23.485,23,0.0,91,167,258,4.52178857705,5.1239639794
2012-04-03 12:00:00,4,3,2,12,2,0,1,1,21.32,25.0,25,0.0,101,230,331,4.62497281328,5.44241771052
2012-04-03 13:00:00,4,3,2,13,2,0,1,1,22.96,26.515,19,16.9979,120,225,345,4.7957905456,5.42053499927
2012-04-03 14:00:00,4,3,2,14,2,0,1,1,22.96,26.515,21,15.0013,120,191,311,4.7957905456,5.25749537203
2012-04-03 15:00:00,4,3,2,15,2,0,1,1,24.6,29.545,20,12.998,109,207,316,4.70048036579,5.3375380797
2012-04-03 16:00:00,4,3,2,16,2,0,1,1,25.42,30.305,21,11.0014,145,340,485,4.98360662171,5.83188247728
2012-04-03 17:00:00,4,3,2,17,2,0,1,1,25.42,30.305,17,12.998,123,634,757,4.82028156561,6.45362499889
2012-04-03 18:00:00,4,3,2,18,2,0,1,1,24.6,30.305,26,11.0014,139,661,800,4.94164242261,6.49526555594
2012-04-03 19:00:00,4,3,2,19,2,0,1,1,22.96,26.515,26,7.0015,98,460,558,4.59511985013,6.133398043
2012-04-03 20:00:00,4,3,2,20,2,0,1,1,22.96,26.515,24,8.9981,54,325,379,4.00733318523,5.78689738137
2012-04-03 21:00:00,4,3,2,21,2,0,1,1,22.14,25.76,45,0.0,33,210,243,3.52636052462,5.35185813348
2012-04-03 22:00:00,4,3,2,22,2,0,1,1,20.5,24.24,51,0.0,25,133,158,3.25809653802,4.89783979995
2012-04-03 23:00:00,4,3,2,23,2,0,1,1,20.5,24.24,59,0.0,13,66,79,2.63905732962,4.20469261939
2012-04-04 00:00:00,4,4,3,0,2,0,1,1,19.68,23.485,48,0.0,18,23,41,2.94443897917,3.17805383035
2012-04-04 01:00:00,4,4,3,1,2,0,1,1,18.86,22.725,59,0.0,0,11,11,0.0,2.48490664979
2012-04-04 02:00:00,4,4,3,2,2,0,1,1,18.86,22.725,51,0.0,0,5,5,0.0,1.79175946923
2012-04-04 03:00:00,4,4,3,3,2,0,1,1,18.04,21.97,58,6.0032,0,3,3,0.0,1.38629436112
2012-04-04 04:00:00,4,4,3,4,2,0,1,1,17.22,21.21,67,6.0032,0,1,1,0.0,0.69314718056
2012-04-04 05:00:00,4,4,3,5,2,0,1,1,17.22,21.21,67,6.0032,0,27,27,0.0,3.33220451018
2012-04-04 06:00:00,4,4,3,6,2,0,1,2,17.22,21.21,58,0.0,6,120,126,1.94591014906,4.7957905456
2012-04-04 07:00:00,4,4,3,7,2,0,1,2,18.04,21.97,62,0.0,12,354,366,2.56494935746,5.87211778948
2012-04-04 08:00:00,4,4,3,8,2,0,1,2,18.04,21.97,72,7.0015,31,653,684,3.4657359028,6.48310735146
2012-04-04 09:00:00,4,4,3,9,2,0,1,2,19.68,23.485,55,8.9981,47,316,363,3.87120101091,5.75890177388
2012-04-04 10:00:00,4,4,3,10,2,0,1,2,22.14,25.76,45,8.9981,68,99,167,4.2341065046,4.60517018599
2012-04-04 11:00:00,4,4,3,11,2,0,1,2,24.6,31.06,43,23.9994,61,152,213,4.12713438505,5.03043792139
2012-04-04 12:00:00,4,4,3,12,2,0,1,2,24.6,31.06,46,27.9993,73,210,283,4.3040650932,5.35185813348
2012-04-04 13:00:00,4,4,3,13,2,0,1,2,24.6,31.06,46,16.9979,70,181,251,4.26267987704,5.20400668708
2012-04-04 14:00:00,4,4,3,14,2,0,1,2,25.42,31.06,46,12.998,82,176,258,4.4188406078,5.17614973257
2012-04-04 15:00:00,4,4,3,15,2,0,1,2,26.24,31.06,44,19.0012,86,182,268,4.46590811865,5.20948615284
2012-04-04 16:00:00,4,4,3,16,2,0,1,2,26.24,31.06,44,19.0012,86,304,390,4.46590811865,5.72031177661
2012-04-04 17:00:00,4,4,3,17,2,0,1,1,27.06,31.06,41,19.9995,99,645,744,4.60517018599,6.47079950378
2012-04-04 18:00:00,4,4,3,18,2,0,1,1,27.06,31.06,41,16.9979,113,646,759,4.73619844839,6.4723462945
2012-04-04 19:00:00,4,4,3,19,2,0,1,1,27.06,31.06,39,15.0013,75,419,494,4.33073334029,6.04025471128
2012-04-04 20:00:00,4,4,3,20,2,0,1,1,26.24,31.06,27,15.0013,39,333,372,3.68887945411,5.81114099298
2012-04-04 21:00:00,4,4,3,21,2,0,1,1,24.6,30.305,23,22.0028,43,255,298,3.78418963392,5.54517744448
2012-04-04 22:00:00,4,4,3,22,2,0,1,1,22.96,26.515,22,11.0014,30,151,181,3.43398720449,5.02388052085
2012-04-04 23:00:00,4,4,3,23,2,0,1,1,21.32,25.0,23,27.9993,19,112,131,2.99573227355,4.72738781871
2012-04-05 00:00:00,4,5,4,0,2,0,1,1,21.32,25.0,23,27.9993,12,33,45,2.56494935746,3.52636052462
2012-04-05 01:00:00,4,5,4,1,2,0,1,1,19.68,23.485,27,22.0028,4,9,13,1.60943791243,2.30258509299
2012-04-05 02:00:00,4,5,4,2,2,0,1,1,18.86,22.725,33,30.0026,7,11,18,2.07944154168,2.48490664979
2012-04-05 03:00:00,4,5,4,3,2,0,1,1,17.22,21.21,41,19.9995,0,5,5,0.0,1.79175946923
2012-04-05 04:00:00,4,5,4,4,2,0,1,1,15.58,19.695,43,19.0012,0,1,1,0.0,0.69314718056
2012-04-05 05:00:00,4,5,4,5,2,0,1,1,15.58,19.695,43,19.0012,1,28,29,0.69314718056,3.36729582999
2012-04-05 06:00:00,4,5,4,6,2,0,1,1,14.76,16.665,46,22.0028,8,118,126,2.19722457734,4.77912349311
2012-04-05 07:00:00,4,5,4,7,2,0,1,1,13.94,16.665,49,12.998,15,339,354,2.77258872224,5.82894561761
2012-04-05 08:00:00,4,5,4,8,2,0,1,1,14.76,17.425,46,15.0013,28,610,638,3.36729582999,6.41509695917
2012-04-05 09:00:00,4,5,4,9,2,0,1,1,16.4,20.455,37,16.9979,61,290,351,4.12713438505,5.67332326717
2012-04-05 10:00:00,4,5,4,10,2,0,1,1,17.22,21.21,35,19.0012,88,158,246,4.48863636973,5.06890420222
2012-04-05 11:00:00,4,5,4,11,2,0,1,2,17.22,21.21,38,15.0013,109,159,268,4.70048036579,5.07517381523
2012-04-05 12:00:00,4,5,4,12,2,0,1,1,18.04,21.97,33,0.0,66,210,276,4.20469261939,5.35185813348
2012-04-05 13:00:00,4,5,4,13,2,0,1,1,18.86,22.725,31,0.0,89,202,291,4.49980967033,5.31320597904
2012-04-05 14:00:00,4,5,4,14,2,0,1,1,18.86,22.725,33,11.0014,143,144,287,4.96981329958,4.97673374242
2012-04-05 15:00:00,4,5,4,15,2,0,1,1,20.5,24.24,31,7.0015,98,171,269,4.59511985013,5.14749447681
2012-04-05 16:00:00,4,5,4,16,2,0,1,1,20.5,24.24,31,12.998,84,318,402,4.44265125649,5.76519110278
2012-04-05 17:00:00,4,5,4,17,2,0,1,1,20.5,24.24,31,11.0014,145,677,822,4.98360662171,6.51914728794
2012-04-05 18:00:00,4,5,4,18,2,0,1,1,20.5,24.24,31,7.0015,80,618,698,4.39444915467,6.42810527268
2012-04-05 19:00:00,4,5,4,19,2,0,1,1,19.68,23.485,31,16.9979,64,423,487,4.1743872699,6.04973345523
2012-04-05 20:00:00,4,5,4,20,2,0,1,1,18.04,21.97,41,12.998,33,279,312,3.52636052462,5.63478960317
2012-04-05 21:00:00,4,5,4,21,2,0,1,1,17.22,21.21,47,12.998,25,209,234,3.25809653802,5.34710753072
2012-04-05 22:00:00,4,5,4,22,2,0,1,1,16.4,20.455,47,12.998,20,129,149,3.04452243772,4.86753445046
2012-04-05 23:00:00,4,5,4,23,2,0,1,1,16.4,20.455,50,8.9981,12,124,136,2.56494935746,4.8283137373
2012-04-06 00:00:00,4,6,5,0,2,0,1,1,16.4,20.455,43,0.0,12,49,61,2.56494935746,3.91202300543
2012-04-06 01:00:00,4,6,5,1,2,0,1,1,14.76,17.425,62,8.9981,10,28,38,2.3978952728,3.36729582999
2012-04-06 02:00:00,4,6,5,2,2,0,1,1,14.76,16.665,50,26.0027,6,5,11,1.94591014906,1.79175946923
2012-04-06 03:00:00,4,6,5,3,2,0,1,1,13.94,15.15,53,22.0028,3,5,8,1.38629436112,1.79175946923
2012-04-06 04:00:00,4,6,5,4,2,0,1,1,13.94,15.91,49,16.9979,2,3,5,1.09861228867,1.38629436112
2012-04-06 05:00:00,4,6,5,5,2,0,1,1,13.12,15.15,53,22.0028,0,23,23,0.0,3.17805383035
2012-04-06 06:00:00,4,6,5,6,2,0,1,1,12.3,13.635,49,26.0027,0,80,80,0.0,4.39444915467
2012-04-06 07:00:00,4,6,5,7,2,0,1,1,12.3,14.395,49,19.0012,15,231,246,2.77258872224,5.44673737167
2012-04-06 08:00:00,4,6,5,8,2,0,1,1,12.3,13.635,49,22.0028,19,489,508,2.99573227355,6.1944053911
2012-04-06 09:00:00,4,6,5,9,2,0,1,1,13.94,15.15,42,22.0028,58,318,376,4.07753744391,5.76519110278
2012-04-06 10:00:00,4,6,5,10,2,0,1,1,14.76,16.665,40,22.0028,81,157,238,4.40671924726,5.06259503303
2012-04-06 11:00:00,4,6,5,11,2,0,1,1,16.4,20.455,37,19.9995,112,179,291,4.72738781871,5.19295685089
2012-04-06 12:00:00,4,6,5,12,2,0,1,1,17.22,21.21,35,19.9995,113,224,337,4.73619844839,5.4161004022
2012-04-06 13:00:00,4,6,5,13,2,0,1,1,18.04,21.97,33,22.0028,173,238,411,5.15905529921,5.47646355193
2012-04-06 14:00:00,4,6,5,14,2,0,1,1,19.68,23.485,29,26.0027,240,250,490,5.48479693349,5.52545293913
2012-04-06 15:00:00,4,6,5,15,2,0,1,1,20.5,24.24,27,19.0012,218,319,537,5.38907172982,5.76832099579
2012-04-06 16:00:00,4,6,5,16,2,0,1,1,20.5,24.24,22,27.9993,184,352,536,5.22035582508,5.86646805693
2012-04-06 17:00:00,4,6,5,17,2,0,1,1,21.32,25.0,23,27.9993,172,483,655,5.1532915945,6.18208490672
2012-04-06 18:00:00,4,6,5,18,2,0,1,1,20.5,24.24,22,31.0009,104,380,484,4.65396035016,5.94279937513
2012-04-06 19:00:00,4,6,5,19,2,0,1,1,19.68,23.485,23,19.9995,115,297,412,4.75359019111,5.69709348651
2012-04-06 20:00:00,4,6,5,20,2,0,1,1,18.86,22.725,24,19.0012,61,191,252,4.12713438505,5.25749537203
2012-04-06 21:00:00,4,6,5,21,2,0,1,1,18.04,21.97,26,8.9981,54,136,190,4.00733318523,4.91998092583
2012-04-06 22:00:00,4,6,5,22,2,0,1,1,16.4,20.455,35,15.0013,34,124,158,3.55534806149,4.8283137373
2012-04-06 23:00:00,4,6,5,23,2,0,1,1,17.22,21.21,30,19.0012,21,92,113,3.09104245336,4.53259949315
2012-04-07 00:00:00,4,7,6,0,2,0,0,1,17.22,21.21,26,19.9995,9,85,94,2.30258509299,4.45434729625
2012-04-07 01:00:00,4,7,6,1,2,0,0,1,16.4,20.455,28,16.9979,9,60,69,2.30258509299,4.11087386417
2012-04-07 02:00:00,4,7,6,2,2,0,0,1,14.76,16.665,29,23.9994,11,25,36,2.48490664979,3.25809653802
2012-04-07 03:00:00,4,7,6,3,2,0,0,1,14.76,16.665,32,16.9979,7,21,28,2.07944154168,3.09104245336
2012-04-07 04:00:00,4,7,6,4,2,0,0,1,13.12,15.91,36,11.0014,3,4,7,1.38629436112,1.60943791243
2012-04-07 05:00:00,4,7,6,5,2,0,0,1,13.12,15.91,33,11.0014,0,2,2,0.0,1.09861228867
2012-04-07 06:00:00,4,7,6,6,2,0,0,1,13.12,15.91,36,12.998,1,18,19,0.69314718056,2.94443897917
2012-04-07 07:00:00,4,7,6,7,2,0,0,1,13.12,15.15,33,19.0012,14,40,54,2.7080502011,3.7135720667
2012-04-07 08:00:00,4,7,6,8,2,0,0,1,13.94,15.91,34,16.9979,29,94,123,3.40119738166,4.5538768916
2012-04-07 09:00:00,4,7,6,9,2,0,0,1,16.4,20.455,30,16.9979,103,173,276,4.64439089914,5.15905529921
2012-04-07 10:00:00,4,7,6,10,2,0,0,1,17.22,21.21,28,16.9979,187,176,363,5.23644196283,5.17614973257
2012-04-07 11:00:00,4,7,6,11,2,0,0,1,18.04,21.97,24,19.9995,251,244,495,5.52942908751,5.50125821054
2012-04-07 12:00:00,4,7,6,12,2,0,0,1,18.86,22.725,23,26.0027,320,270,590,5.77144112313,5.60211882088
2012-04-07 13:00:00,4,7,6,13,2,0,0,1,20.5,24.24,22,12.998,355,288,643,5.87493073085,5.66642668811
2012-04-07 14:00:00,4,7,6,14,2,0,0,1,20.5,24.24,22,19.9995,326,252,578,5.7899601709,5.53338948873
2012-04-07 15:00:00,4,7,6,15,2,0,0,1,21.32,25.0,19,27.9993,321,305,626,5.77455154554,5.72358510195
2012-04-07 16:00:00,4,7,6,16,2,0,0,1,22.14,25.76,19,26.0027,354,261,615,5.87211778948,5.56834450376
2012-04-07 17:00:00,4,7,6,17,2,0,0,1,22.14,25.76,19,27.9993,299,268,567,5.70378247466,5.5947113796
2012-04-07 18:00:00,4,7,6,18,2,0,0,1,22.14,25.76,18,19.9995,227,290,517,5.42934562895,5.67332326717
2012-04-07 19:00:00,4,7,6,19,2,0,0,1,22.14,25.76,16,22.0028,170,243,413,5.1416635565,5.49716822529
2012-04-07 20:00:00,4,7,6,20,2,0,0,1,20.5,24.24,20,15.0013,73,135,208,4.3040650932,4.91265488574
2012-04-07 21:00:00,4,7,6,21,2,0,0,1,20.5,24.24,20,12.998,75,159,234,4.33073334029,5.07517381523
2012-04-07 22:00:00,4,7,6,22,2,0,0,1,19.68,23.485,20,12.998,76,106,182,4.34380542185,4.67282883446
2012-04-07 23:00:00,4,7,6,23,2,0,0,1,18.86,22.725,23,15.0013,32,86,118,3.49650756147,4.46590811865
2012-04-08 00:00:00,4,8,7,0,2,0,0,1,18.04,21.97,24,15.0013,21,64,85,3.09104245336,4.1743872699
